host_id,longitude,number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_encoded,room_type_encoded
2463994.0,-73.99544,1.0,1.0,0.0,64.0,1.0
10810355.0,-73.93916,9.0,1.0,11.0,12.0,0.0
24051464.0,-73.94414,1.0,1.0,0.0,12.0,0.0
1324150.0,-73.96692,2.0,1.0,29.0,3.0,1.0
223913025.0,-73.74307,1.0,1.0,0.0,107.0,0.0
4504962.0,-73.94951,71.0,1.0,199.0,4.0,1.0
158338077.0,-73.97229,10.0,2.0,365.0,0.0,0.0
18264569.0,-73.99737,35.0,1.0,315.0,9.0,0.0
2213846.0,-73.91705,29.0,1.0,16.0,21.0,0.0
217484432.0,-73.90689,7.0,2.0,304.0,49.0,0.0
15495000.0,-73.94517,3.0,1.0,0.0,24.0,1.0
706623.0,-73.90881,12.0,4.0,50.0,21.0,1.0
3654281.0,-73.99562,10.0,1.0,43.0,53.0,1.0
232641412.0,-73.94308,0.0,1.0,3.0,6.0,0.0
263880607.0,-73.98912,1.0,7.0,198.0,7.0,0.0
124069492.0,-73.92514,47.0,2.0,29.0,21.0,0.0
135337934.0,-73.73133,20.0,2.0,27.0,61.0,1.0
215403497.0,-73.99766,3.0,1.0,179.0,53.0,1.0
36976268.0,-73.98342,0.0,1.0,0.0,8.0,1.0
2969845.0,-73.99978,3.0,1.0,63.0,27.0,1.0
8814258.0,-73.79552,1.0,7.0,195.0,160.0,0.0
199213364.0,-73.93381,0.0,2.0,171.0,73.0,1.0
43623968.0,-73.86108,78.0,1.0,343.0,87.0,1.0
28649974.0,-73.96696,0.0,1.0,0.0,8.0,0.0
344035.0,-73.97054,257.0,13.0,286.0,29.0,0.0
217910985.0,-73.82544,0.0,1.0,132.0,37.0,0.0
2333304.0,-73.98188,1.0,1.0,0.0,8.0,1.0
1457680.0,-73.78717,45.0,1.0,118.0,120.0,0.0
251331500.0,-73.91876,5.0,1.0,178.0,21.0,1.0
243288727.0,-73.98696,0.0,7.0,311.0,7.0,1.0
46393811.0,-73.95664,1.0,1.0,22.0,20.0,0.0
127586030.0,-73.95142,58.0,1.0,52.0,24.0,0.0
46343506.0,-74.01031,1.0,1.0,365.0,43.0,0.0
8814258.0,-73.79669,4.0,7.0,365.0,160.0,2.0
17874864.0,-73.95675,31.0,1.0,365.0,2.0,2.0
219305025.0,-73.86961,3.0,1.0,1.0,84.0,0.0
131476092.0,-73.92643,13.0,1.0,0.0,25.0,1.0
95570540.0,-74.12004,1.0,3.0,363.0,199.0,1.0
10280728.0,-73.94285,0.0,1.0,0.0,51.0,1.0
62165.0,-73.96641,9.0,1.0,339.0,29.0,0.0
6025804.0,-73.9289,0.0,1.0,0.0,6.0,0.0
93121568.0,-73.92778,63.0,2.0,110.0,80.0,0.0
44735076.0,-73.9602,44.0,1.0,90.0,15.0,2.0
1633246.0,-73.92327,9.0,4.0,280.0,6.0,0.0
7353062.0,-73.99387,0.0,1.0,0.0,48.0,1.0
83948710.0,-73.92094,79.0,2.0,178.0,21.0,0.0
22544960.0,-73.93571,0.0,1.0,0.0,12.0,0.0
310670.0,-73.83625,1.0,13.0,318.0,58.0,2.0
82319393.0,-73.98439,1.0,1.0,0.0,1.0,0.0
20413250.0,-73.92247,0.0,2.0,0.0,56.0,1.0
3137526.0,-73.99953,0.0,2.0,0.0,52.0,1.0
8616291.0,-73.95112,80.0,2.0,0.0,2.0,0.0
17883343.0,-73.97562,0.0,1.0,0.0,5.0,0.0
20741468.0,-73.91578,22.0,1.0,123.0,56.0,0.0
107434423.0,-73.9491,1.0,232.0,235.0,28.0,1.0
17371775.0,-73.96255,3.0,1.0,0.0,12.0,0.0
109106746.0,-73.96314,5.0,1.0,0.0,8.0,0.0
224806557.0,-73.9554,4.0,1.0,0.0,12.0,1.0
83632643.0,-73.89325,0.0,1.0,0.0,31.0,1.0
50014274.0,-73.99903,2.0,1.0,0.0,11.0,1.0
73640551.0,-73.97174,21.0,2.0,0.0,29.0,0.0
34691404.0,-74.00353,2.0,1.0,0.0,27.0,0.0
22541573.0,-74.00887,0.0,87.0,365.0,11.0,1.0
10380050.0,-73.95144,37.0,1.0,0.0,2.0,0.0
14521207.0,-73.95634,2.0,1.0,0.0,20.0,1.0
271393608.0,-73.98721,1.0,6.0,24.0,7.0,2.0
6313448.0,-73.86543,1.0,1.0,0.0,136.0,1.0
237280886.0,-73.94985,0.0,1.0,0.0,2.0,1.0
209163615.0,-73.94489,1.0,1.0,12.0,6.0,0.0
24597265.0,-73.91096,11.0,8.0,358.0,49.0,0.0
240427.0,-73.91957,63.0,2.0,5.0,6.0,1.0
23276.0,-73.9926,3.0,1.0,316.0,34.0,1.0
124028462.0,-73.95765,1.0,3.0,353.0,2.0,0.0
5785497.0,-73.92154,22.0,1.0,4.0,21.0,0.0
2928002.0,-73.96795,2.0,1.0,0.0,8.0,0.0
47610.0,-73.97966,15.0,1.0,345.0,10.0,1.0
170294800.0,-73.93487,23.0,1.0,298.0,25.0,0.0
5075049.0,-73.98192,2.0,1.0,0.0,19.0,1.0
17848380.0,-73.97128,19.0,3.0,360.0,8.0,0.0
37587378.0,-73.98911,8.0,1.0,263.0,34.0,1.0
1909320.0,-73.96327,96.0,3.0,237.0,12.0,0.0
90249125.0,-73.95548,11.0,1.0,0.0,2.0,0.0
154346156.0,-73.98324,1.0,1.0,0.0,7.0,1.0
125654433.0,-73.99335,0.0,1.0,0.0,7.0,1.0
175372759.0,-73.95719,21.0,1.0,160.0,82.0,1.0
59839625.0,-73.91646,48.0,1.0,13.0,39.0,1.0
83768519.0,-73.93563,1.0,1.0,5.0,21.0,1.0
158969505.0,-73.99308,1.0,9.0,226.0,23.0,1.0
44660079.0,-73.98554,79.0,2.0,20.0,8.0,0.0
30283594.0,-73.99818,2.0,121.0,365.0,7.0,1.0
22178020.0,-73.99461,3.0,1.0,301.0,9.0,1.0
14800483.0,-73.94339,0.0,1.0,0.0,12.0,1.0
152386567.0,-73.99133,16.0,2.0,20.0,23.0,0.0
6789857.0,-73.96574,12.0,1.0,0.0,29.0,1.0
128707088.0,-73.98969,94.0,1.0,166.0,113.0,1.0
5042891.0,-73.98057,0.0,1.0,0.0,1.0,1.0
269822492.0,-73.9844,0.0,1.0,199.0,1.0,1.0
203266238.0,-73.85144,6.0,5.0,29.0,157.0,0.0
265487571.0,-73.99367,3.0,1.0,190.0,7.0,1.0
17043144.0,-73.93858,1.0,1.0,0.0,21.0,0.0
201407513.0,-73.90953,6.0,2.0,79.0,6.0,0.0
107434423.0,-73.98409,0.0,232.0,1.0,8.0,1.0
152493041.0,-73.92587,14.0,1.0,175.0,54.0,1.0
44453334.0,-73.99733,0.0,1.0,0.0,7.0,2.0
1334373.0,-73.99248,7.0,1.0,5.0,7.0,1.0
216411482.0,-73.88662,21.0,1.0,30.0,103.0,0.0
24840863.0,-73.92945,1.0,1.0,0.0,21.0,1.0
9094952.0,-74.01067,3.0,1.0,0.0,43.0,1.0
259207391.0,-73.79687,3.0,3.0,357.0,46.0,0.0
28363708.0,-73.9708,0.0,1.0,145.0,13.0,1.0
3394386.0,-73.95452,1.0,1.0,0.0,28.0,1.0
1601321.0,-73.92162,5.0,1.0,6.0,56.0,0.0
39599671.0,-73.97361,12.0,1.0,0.0,8.0,1.0
229386490.0,-73.92322,7.0,3.0,285.0,6.0,1.0
204724.0,-73.9587,33.0,1.0,1.0,12.0,1.0
252356839.0,-73.94481,1.0,2.0,0.0,2.0,1.0
185978.0,-74.08088,166.0,1.0,312.0,41.0,0.0
566838.0,-73.94057,30.0,2.0,149.0,2.0,0.0
197190247.0,-73.98671,7.0,7.0,33.0,7.0,2.0
52796837.0,-73.94488,8.0,1.0,43.0,2.0,1.0
10273046.0,-73.95058,0.0,1.0,53.0,6.0,1.0
117932348.0,-73.98147,25.0,2.0,62.0,68.0,1.0
839021.0,-74.00233,7.0,1.0,8.0,11.0,1.0
163489115.0,-73.94653,30.0,1.0,265.0,28.0,1.0
256403429.0,-73.89451,0.0,5.0,21.0,121.0,1.0
50220666.0,-73.95174,2.0,1.0,0.0,20.0,0.0
59156312.0,-73.86682,31.0,9.0,348.0,129.0,0.0
5365438.0,-73.92892,1.0,1.0,0.0,21.0,0.0
5259567.0,-74.00509,0.0,1.0,0.0,77.0,1.0
24109763.0,-73.9956,193.0,1.0,37.0,60.0,0.0
57289930.0,-73.92463,0.0,1.0,0.0,39.0,1.0
2805553.0,-73.95685,49.0,1.0,0.0,12.0,1.0
259087876.0,-73.98026,6.0,7.0,67.0,1.0,0.0
255431206.0,-73.9452,1.0,9.0,106.0,54.0,0.0
201079770.0,-73.93213,3.0,4.0,167.0,6.0,0.0
144376495.0,-73.99997,2.0,1.0,0.0,96.0,1.0
3788839.0,-73.92498,9.0,4.0,189.0,6.0,0.0
75442218.0,-73.93639,6.0,1.0,0.0,6.0,0.0
177174475.0,-73.98691,8.0,17.0,225.0,1.0,1.0
32537929.0,-73.96132,0.0,1.0,0.0,8.0,0.0
17477908.0,-73.96745,6.0,10.0,281.0,8.0,1.0
161638092.0,-73.88559,3.0,1.0,0.0,182.0,0.0
35242969.0,-73.91315,7.0,1.0,2.0,6.0,0.0
115546121.0,-73.9194,0.0,1.0,0.0,39.0,1.0
18495460.0,-73.95444,4.0,3.0,292.0,15.0,1.0
171660157.0,-73.95083,10.0,1.0,2.0,2.0,0.0
174668332.0,-73.93022,7.0,1.0,0.0,6.0,0.0
8893700.0,-73.99449,8.0,2.0,51.0,79.0,1.0
24950473.0,-73.95489,0.0,1.0,0.0,73.0,0.0
160721088.0,-73.92398,1.0,1.0,0.0,54.0,0.0
152246149.0,-73.82791,5.0,5.0,179.0,173.0,0.0
38815234.0,-73.94224,42.0,2.0,252.0,2.0,0.0
219517861.0,-73.97563,8.0,327.0,108.0,5.0,1.0
35590273.0,-74.00643,1.0,2.0,0.0,123.0,0.0
15153596.0,-73.99399,34.0,1.0,135.0,14.0,0.0
214923987.0,-73.91156,19.0,1.0,89.0,49.0,0.0
31044879.0,-73.92024,2.0,2.0,188.0,39.0,0.0
7427325.0,-73.99374,20.0,2.0,0.0,7.0,0.0
6002231.0,-73.93691,0.0,1.0,89.0,2.0,0.0
20630497.0,-73.99448,2.0,1.0,0.0,7.0,0.0
16183358.0,-73.98234,5.0,1.0,13.0,16.0,1.0
19510896.0,-73.9488,0.0,1.0,5.0,2.0,0.0
171213.0,-74.00675,0.0,1.0,0.0,43.0,1.0
3090750.0,-73.95013,4.0,2.0,0.0,28.0,0.0
201667999.0,-73.86796,23.0,2.0,144.0,81.0,1.0
6050250.0,-73.93982,8.0,1.0,0.0,12.0,1.0
56754697.0,-73.96841,50.0,1.0,4.0,1.0,1.0
27289632.0,-73.93549,138.0,1.0,71.0,4.0,1.0
12166612.0,-73.9733,1.0,1.0,5.0,13.0,1.0
8867917.0,-73.96324,0.0,1.0,0.0,29.0,1.0
52767716.0,-73.93833,3.0,1.0,0.0,25.0,0.0
92588965.0,-73.92753,17.0,1.0,248.0,54.0,1.0
10577541.0,-73.85356,6.0,1.0,255.0,63.0,0.0
12625398.0,-73.90978,4.0,1.0,0.0,44.0,0.0
6718172.0,-73.9779,13.0,1.0,33.0,16.0,1.0
145844983.0,-73.9887,48.0,1.0,61.0,7.0,1.0
131298733.0,-73.94902,1.0,1.0,0.0,28.0,0.0
14487073.0,-73.91456,25.0,2.0,260.0,21.0,1.0
16005407.0,-73.9145,17.0,1.0,0.0,44.0,0.0
50032395.0,-73.96626,1.0,2.0,188.0,8.0,0.0
8299661.0,-73.94093,4.0,1.0,216.0,6.0,1.0
205031545.0,-73.96696,8.0,49.0,204.0,1.0,1.0
38753504.0,-73.9193,28.0,1.0,0.0,6.0,0.0
44802851.0,-73.96426,63.0,1.0,1.0,12.0,1.0
82406306.0,-73.94202,1.0,2.0,36.0,4.0,0.0
76628403.0,-73.97821,3.0,1.0,61.0,8.0,0.0
92987625.0,-73.95886,0.0,1.0,0.0,3.0,1.0
6754369.0,-73.80301,47.0,4.0,125.0,46.0,0.0
4618480.0,-74.00489,0.0,1.0,0.0,79.0,0.0
78185278.0,-73.86286,1.0,1.0,29.0,65.0,1.0
219517861.0,-74.00565,0.0,327.0,347.0,43.0,1.0
10934627.0,-73.96566,3.0,1.0,16.0,12.0,1.0
29101658.0,-73.98167,6.0,1.0,0.0,38.0,0.0
13156754.0,-73.99031,6.0,1.0,56.0,38.0,1.0
1113080.0,-74.00774,45.0,3.0,0.0,79.0,0.0
56376946.0,-73.96177,1.0,1.0,86.0,3.0,1.0
13208084.0,-73.94483,3.0,3.0,319.0,15.0,0.0
17105274.0,-73.90236,6.0,2.0,319.0,21.0,0.0
22423634.0,-74.0139,12.0,1.0,0.0,123.0,1.0
51552511.0,-73.94556,2.0,1.0,0.0,2.0,1.0
302885.0,-74.00401,0.0,3.0,0.0,27.0,0.0
13953653.0,-73.92261,15.0,1.0,128.0,39.0,0.0
221901576.0,-74.0062,0.0,2.0,85.0,11.0,1.0
87494.0,-73.9402,2.0,1.0,0.0,30.0,0.0
831185.0,-73.96231,1.0,3.0,365.0,15.0,1.0
11907194.0,-73.98772,8.0,1.0,0.0,1.0,0.0
120762452.0,-73.9762,1.0,50.0,364.0,5.0,1.0
50857647.0,-73.95397,0.0,1.0,0.0,15.0,0.0
223087887.0,-73.86705,10.0,8.0,344.0,162.0,2.0
119987770.0,-73.87938,239.0,2.0,361.0,103.0,0.0
48510097.0,-73.91512,1.0,1.0,0.0,21.0,0.0
14724243.0,-73.95176,3.0,1.0,161.0,28.0,1.0
208634617.0,-73.93872,27.0,3.0,351.0,6.0,0.0
233050530.0,-73.90844,0.0,1.0,177.0,31.0,0.0
71978141.0,-73.98284,8.0,1.0,79.0,23.0,1.0
1692538.0,-73.93139,20.0,5.0,315.0,30.0,0.0
223087887.0,-73.86748,2.0,8.0,351.0,162.0,2.0
6764705.0,-74.00299,4.0,1.0,0.0,11.0,1.0
5943212.0,-74.01211,70.0,1.0,339.0,79.0,1.0
11081810.0,-73.99625,3.0,1.0,0.0,14.0,1.0
117385673.0,-73.98341,1.0,2.0,0.0,19.0,0.0
15402737.0,-73.98759,2.0,1.0,0.0,8.0,0.0
27260699.0,-73.90889,103.0,4.0,133.0,21.0,2.0
50921439.0,-73.96435,3.0,1.0,0.0,12.0,0.0
50126257.0,-73.99063,51.0,1.0,297.0,111.0,1.0
20245055.0,-73.98877,27.0,2.0,261.0,23.0,0.0
266921.0,-73.9454,1.0,1.0,71.0,12.0,1.0
201447930.0,-73.98686,2.0,2.0,28.0,19.0,1.0
3967335.0,-73.95016,31.0,2.0,12.0,20.0,1.0
48017685.0,-73.82866,3.0,1.0,0.0,37.0,2.0
1678322.0,-73.95577,2.0,1.0,23.0,12.0,1.0
132908616.0,-73.92046,13.0,2.0,51.0,21.0,0.0
1202621.0,-73.97347,34.0,1.0,147.0,8.0,1.0
19202566.0,-73.95656,0.0,1.0,159.0,20.0,1.0
2422554.0,-73.92268,51.0,2.0,0.0,42.0,0.0
209237058.0,-73.92028,7.0,1.0,13.0,6.0,0.0
32203986.0,-73.98239,8.0,1.0,91.0,23.0,1.0
9280078.0,-73.96742,1.0,1.0,0.0,12.0,1.0
141052003.0,-73.78018,8.0,4.0,155.0,46.0,0.0
14019268.0,-73.93167,67.0,2.0,353.0,21.0,0.0
167831565.0,-73.94664,6.0,1.0,0.0,35.0,0.0
44223203.0,-73.98853,32.0,1.0,0.0,19.0,0.0
1910452.0,-73.9433,0.0,2.0,0.0,12.0,0.0
3750764.0,-74.00473,0.0,6.0,0.0,14.0,1.0
175019394.0,-73.7794,3.0,6.0,83.0,46.0,1.0
10577784.0,-73.92777,80.0,2.0,69.0,25.0,1.0
3208908.0,-73.97938,3.0,1.0,35.0,16.0,1.0
127721863.0,-73.96343,62.0,1.0,108.0,22.0,1.0
91909024.0,-73.96625,2.0,1.0,0.0,3.0,0.0
20333472.0,-73.96491,2.0,1.0,0.0,28.0,1.0
261427783.0,-73.94639,15.0,1.0,81.0,15.0,0.0
13125226.0,-73.94612,2.0,1.0,157.0,12.0,1.0
7853251.0,-73.77467,19.0,5.0,359.0,85.0,0.0
4458360.0,-73.92279,0.0,1.0,280.0,6.0,0.0
251817021.0,-73.98692,2.0,5.0,23.0,7.0,2.0
25812962.0,-73.94364,33.0,3.0,313.0,4.0,0.0
107434423.0,-74.00379,0.0,232.0,1.0,11.0,1.0
2384086.0,-73.95241,0.0,1.0,0.0,6.0,0.0
128004958.0,-73.91708,100.0,1.0,2.0,21.0,0.0
110142237.0,-73.95752,32.0,1.0,1.0,2.0,1.0
6736799.0,-73.98631,19.0,1.0,88.0,71.0,0.0
117953124.0,-74.00631,0.0,1.0,333.0,43.0,1.0
6486116.0,-73.94726,38.0,4.0,106.0,4.0,0.0
10859834.0,-73.85676,179.0,1.0,300.0,70.0,1.0
5962328.0,-73.82313,3.0,15.0,7.0,37.0,1.0
85914840.0,-73.83601,16.0,1.0,0.0,63.0,0.0
1409706.0,-73.97792,0.0,2.0,26.0,13.0,0.0
18254644.0,-73.98449,131.0,1.0,108.0,23.0,1.0
83616984.0,-73.85683,60.0,1.0,284.0,162.0,1.0
24715671.0,-73.98373,14.0,4.0,0.0,1.0,1.0
20309640.0,-73.94299,1.0,1.0,87.0,24.0,0.0
266062621.0,-74.00713,1.0,1.0,27.0,11.0,1.0
866089.0,-73.99677,3.0,3.0,67.0,53.0,0.0
57294304.0,-73.98737,0.0,1.0,0.0,7.0,1.0
6762247.0,-73.91995,12.0,2.0,0.0,21.0,0.0
139033454.0,-73.98862,1.0,1.0,3.0,7.0,0.0
235311151.0,-73.93561,1.0,1.0,0.0,12.0,0.0
68139551.0,-73.89458,30.0,3.0,364.0,126.0,0.0
27673980.0,-73.83175,98.0,8.0,79.0,37.0,0.0
3146957.0,-73.9874,5.0,1.0,0.0,8.0,1.0
24587566.0,-73.92655,0.0,1.0,87.0,30.0,0.0
20517979.0,-73.96181,3.0,1.0,5.0,28.0,1.0
122714664.0,-73.87613,28.0,1.0,89.0,47.0,1.0
45595980.0,-73.96707,8.0,12.0,282.0,1.0,1.0
64932133.0,-73.94214,0.0,1.0,0.0,15.0,0.0
263126029.0,-73.9687,3.0,1.0,7.0,28.0,1.0
12404650.0,-73.96682,6.0,1.0,3.0,3.0,1.0
39480845.0,-73.94641,37.0,1.0,0.0,4.0,0.0
4291837.0,-73.99491,156.0,1.0,111.0,64.0,1.0
215034605.0,-73.90113,14.0,1.0,0.0,49.0,0.0
58391491.0,-73.87201,5.0,5.0,0.0,103.0,1.0
1398639.0,-73.93254,16.0,3.0,216.0,6.0,0.0
21816318.0,-73.95424,5.0,1.0,0.0,2.0,0.0
28297517.0,-73.95082,54.0,1.0,267.0,6.0,1.0
93294060.0,-73.94872,39.0,1.0,26.0,6.0,1.0
20086738.0,-73.91829,0.0,2.0,17.0,6.0,0.0
16151285.0,-73.84923,15.0,4.0,336.0,127.0,0.0
522065.0,-73.93984,47.0,2.0,121.0,4.0,0.0
113055692.0,-73.96153,5.0,1.0,158.0,3.0,1.0
45835291.0,-73.95527,29.0,6.0,54.0,2.0,0.0
826553.0,-73.92668,6.0,1.0,56.0,30.0,1.0
48492929.0,-73.9768,7.0,1.0,317.0,26.0,0.0
157979999.0,-73.91919,76.0,1.0,301.0,39.0,0.0
17842194.0,-73.96267,0.0,2.0,21.0,15.0,0.0
78254013.0,-73.96765,19.0,1.0,0.0,8.0,0.0
12720552.0,-73.93102,5.0,5.0,365.0,21.0,2.0
193282294.0,-73.96255,52.0,4.0,242.0,8.0,0.0
3283373.0,-73.97192,3.0,1.0,49.0,13.0,0.0
8881505.0,-74.005,20.0,1.0,36.0,27.0,1.0
156047478.0,-73.94829,5.0,2.0,195.0,2.0,1.0
90130659.0,-73.99609,0.0,1.0,0.0,60.0,0.0
106291193.0,-73.82708,0.0,1.0,0.0,37.0,0.0
18397763.0,-73.93074,22.0,7.0,76.0,6.0,0.0
160792280.0,-73.98169,0.0,2.0,0.0,1.0,1.0
71733378.0,-73.9289,21.0,1.0,85.0,56.0,1.0
5352419.0,-73.9838,1.0,1.0,220.0,97.0,1.0
156505456.0,-73.88904,15.0,13.0,365.0,70.0,0.0
2557889.0,-73.92751,16.0,1.0,2.0,21.0,0.0
4325160.0,-73.95055,10.0,1.0,0.0,2.0,1.0
28557212.0,-73.98255,4.0,1.0,0.0,68.0,0.0
72715655.0,-73.98785,97.0,1.0,145.0,7.0,1.0
919218.0,-73.95061,34.0,1.0,359.0,2.0,0.0
197119374.0,-73.95831,0.0,1.0,2.0,12.0,0.0
31626212.0,-73.98653,2.0,5.0,248.0,1.0,0.0
185401573.0,-74.07573,10.0,1.0,179.0,93.0,0.0
61989330.0,-73.93312,2.0,1.0,0.0,12.0,0.0
24677080.0,-73.9516,190.0,1.0,260.0,28.0,1.0
18327839.0,-73.96185,5.0,1.0,0.0,24.0,1.0
179442361.0,-73.96262,5.0,1.0,67.0,117.0,0.0
10472095.0,-73.94708,0.0,1.0,16.0,15.0,0.0
1381000.0,-73.98983,2.0,1.0,0.0,34.0,1.0
45595980.0,-73.96755,4.0,12.0,57.0,28.0,1.0
129022496.0,-73.94922,3.0,2.0,17.0,6.0,0.0
10001551.0,-73.99118,20.0,1.0,83.0,19.0,0.0
165898555.0,-74.01436,1.0,7.0,364.0,43.0,1.0
94087334.0,-73.98023,20.0,1.0,81.0,8.0,0.0
46230558.0,-73.89499,0.0,1.0,0.0,121.0,0.0
574584.0,-73.97417,61.0,1.0,100.0,0.0,0.0
238321374.0,-73.96075,0.0,32.0,51.0,8.0,0.0
6155803.0,-73.95025,12.0,1.0,0.0,20.0,1.0
20161989.0,-73.95508,5.0,1.0,365.0,117.0,0.0
234588422.0,-73.91758,3.0,1.0,43.0,39.0,1.0
57275881.0,-73.95566,0.0,1.0,0.0,12.0,1.0
257320771.0,-74.02422,8.0,1.0,329.0,90.0,1.0
42951693.0,-73.96091,0.0,1.0,0.0,45.0,0.0
130074377.0,-73.90714,16.0,2.0,220.0,44.0,0.0
19294443.0,-73.97598,1.0,1.0,0.0,16.0,1.0
118086005.0,-73.94261,0.0,1.0,0.0,6.0,0.0
191338162.0,-73.86339,30.0,5.0,57.0,69.0,0.0
136130770.0,-73.98747,1.0,1.0,198.0,71.0,1.0
14204809.0,-73.87542,78.0,1.0,30.0,83.0,1.0
6136799.0,-73.96259,44.0,1.0,1.0,22.0,0.0
9374970.0,-74.00318,11.0,1.0,151.0,27.0,1.0
12460642.0,-73.93874,6.0,1.0,0.0,6.0,1.0
35914251.0,-73.92049,2.0,1.0,0.0,56.0,1.0
18142892.0,-73.89415,1.0,1.0,0.0,44.0,1.0
106430338.0,-73.99695,43.0,2.0,173.0,76.0,0.0
24413996.0,-73.98167,0.0,1.0,0.0,1.0,0.0
15904258.0,-73.8881,45.0,1.0,219.0,126.0,1.0
13067214.0,-73.9636,22.0,1.0,0.0,3.0,1.0
7557833.0,-73.94613,30.0,5.0,216.0,6.0,0.0
236659049.0,-73.90495,8.0,4.0,0.0,21.0,0.0
1849974.0,-73.94523,0.0,2.0,153.0,2.0,1.0
19359650.0,-73.98678,10.0,1.0,0.0,1.0,0.0
61308650.0,-73.89489,51.0,1.0,16.0,84.0,0.0
44253752.0,-73.94844,0.0,1.0,0.0,28.0,1.0
32787246.0,-73.96793,1.0,1.0,0.0,8.0,1.0
45085848.0,-73.98275,72.0,1.0,133.0,19.0,0.0
60163700.0,-73.95228,13.0,4.0,0.0,2.0,0.0
269893009.0,-74.0273,4.0,1.0,57.0,90.0,1.0
19414202.0,-73.95706,8.0,1.0,0.0,20.0,1.0
74489237.0,-73.89294,0.0,1.0,0.0,161.0,1.0
179679.0,-73.95573,272.0,3.0,22.0,12.0,0.0
7890158.0,-73.98465,16.0,1.0,1.0,23.0,1.0
15700083.0,-73.9025,0.0,1.0,0.0,126.0,0.0
164814832.0,-73.96943,42.0,1.0,46.0,13.0,1.0
230868224.0,-73.82576,32.0,1.0,75.0,124.0,1.0
593135.0,-74.00102,8.0,1.0,188.0,52.0,1.0
26377263.0,-73.99728,0.0,43.0,361.0,111.0,0.0
4396.0,-73.98474,106.0,2.0,336.0,19.0,0.0
70601471.0,-73.97732,131.0,1.0,277.0,8.0,1.0
2316071.0,-73.9562,8.0,1.0,77.0,12.0,1.0
133785513.0,-73.93705,92.0,4.0,80.0,6.0,0.0
251535441.0,-73.99202,6.0,1.0,102.0,7.0,1.0
43610994.0,-73.95085,5.0,1.0,0.0,6.0,1.0
26495690.0,-73.92643,0.0,1.0,0.0,15.0,1.0
221442773.0,-73.83171,8.0,1.0,360.0,171.0,1.0
258376648.0,-73.9792,0.0,1.0,57.0,5.0,1.0
92720308.0,-73.96306,87.0,3.0,313.0,22.0,0.0
6570630.0,-73.93317,0.0,2.0,36.0,21.0,0.0
270301946.0,-73.95181,0.0,1.0,324.0,28.0,1.0
122513490.0,-73.94578,71.0,1.0,20.0,20.0,1.0
38795245.0,-73.99887,0.0,1.0,0.0,52.0,1.0
3290750.0,-73.9641,11.0,1.0,0.0,8.0,0.0
1373616.0,-73.93523,0.0,1.0,0.0,12.0,0.0
70331348.0,-73.92397,2.0,1.0,0.0,39.0,0.0
16414492.0,-73.94118,6.0,1.0,0.0,30.0,0.0
41847916.0,-73.94411,0.0,1.0,0.0,6.0,0.0
135606570.0,-73.94554,6.0,1.0,88.0,54.0,0.0
248975053.0,-74.00632,12.0,1.0,24.0,43.0,1.0
4040200.0,-73.98535,17.0,1.0,0.0,23.0,1.0
7229055.0,-73.94831,7.0,1.0,0.0,2.0,1.0
3126588.0,-73.98901,0.0,1.0,0.0,79.0,0.0
250580779.0,-74.1366,2.0,1.0,0.0,208.0,1.0
219517861.0,-74.01231,9.0,327.0,294.0,43.0,1.0
27636707.0,-74.00606,21.0,5.0,308.0,11.0,1.0
4732049.0,-73.98181,7.0,1.0,129.0,38.0,1.0
108009985.0,-73.95229,8.0,1.0,0.0,12.0,1.0
1568951.0,-73.94603,12.0,1.0,0.0,2.0,1.0
38503320.0,-73.95248,36.0,1.0,101.0,20.0,0.0
258249038.0,-73.96253,4.0,1.0,109.0,8.0,1.0
32596841.0,-73.9557,1.0,2.0,0.0,15.0,0.0
241361740.0,-73.99455,0.0,1.0,0.0,7.0,1.0
20310357.0,-73.9161,0.0,1.0,157.0,49.0,0.0
135585700.0,-73.92651,13.0,1.0,1.0,6.0,1.0
229492192.0,-73.96607,2.0,1.0,356.0,1.0,1.0
3081990.0,-73.95406,141.0,1.0,28.0,12.0,1.0
269193265.0,-73.974,1.0,1.0,38.0,5.0,0.0
52763343.0,-73.94404,0.0,1.0,0.0,12.0,1.0
2119276.0,-73.98335,10.0,39.0,311.0,19.0,1.0
16098958.0,-74.00812,1.0,96.0,335.0,43.0,1.0
182477.0,-73.96148,9.0,1.0,0.0,24.0,1.0
50375092.0,-74.09152,9.0,3.0,35.0,166.0,0.0
12358955.0,-73.96143,142.0,2.0,306.0,12.0,0.0
246717334.0,-74.1661,10.0,1.0,179.0,109.0,0.0
13795689.0,-73.93985,24.0,1.0,318.0,30.0,0.0
6031454.0,-73.95866,2.0,1.0,0.0,24.0,0.0
8951256.0,-73.9916,38.0,1.0,36.0,23.0,1.0
97853468.0,-73.89052,0.0,4.0,341.0,169.0,0.0
647918.0,-73.98762,4.0,1.0,0.0,8.0,0.0
8094710.0,-73.91283,12.0,1.0,40.0,49.0,0.0
137358866.0,-73.94225,1.0,103.0,228.0,2.0,0.0
227679456.0,-73.94251,24.0,7.0,45.0,24.0,0.0
100565897.0,-73.94523,3.0,2.0,29.0,73.0,0.0
57257971.0,-73.99138,1.0,1.0,0.0,79.0,0.0
234224181.0,-73.73993,0.0,1.0,89.0,183.0,0.0
